Type;Post URL;Content;Timestamp;Media URL;Impressions (Organic);Impressions (Paid);Reach (Organic);Reach (Paid);Replies;Taps Back;Taps Forward;Exits
"VIDEO";"https://instagram.com/stories/tv_publica/3038408713431063725";"@marianoanga @taniawed";2023-02-14 22:02;"https://video-lcy1-1.cdninstagram.com/o1/v/t16/f1/m78/8B49AB64301C1498BB14F7977B8B3FA1_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5zdG9yeSJ9&_nc_ht=video-lcy1-1.cdninstagram.com&_nc_cat=109&vs=418910807101666_3906063219&_nc_vs=HBksFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyLzhCNDlBQjY0MzAxQzE0OThCQjE0Rjc5NzdCOEIzRkExX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBABUAGCRHTnQ4cmhNU0tNMXFIOW9FQUZJbDl3U29HazFIYnBrd0FBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACa4wMC007zJPxUCKAJDMywXQC4AAAAAAAAYEmRhc2hfYmFzZWxpbmVfMV92MREAdegHAA%3D%3D&ccb=9-4&oh=00_AfD5sJO9PgEmY4o2sruQWuoRNKDXkFkNQYvWU0TaVnONEA&oe=63EDCAC0&_nc_sid=ea0b6e&_nc_rid=aa16d34e0f";250;;249;;0;5;238;16
"VIDEO";"https://instagram.com/stories/tv_publica/3038361081421633628";"@jmcafferata";2023-02-14 19:08;"https://video-lcy1-1.cdninstagram.com/o1/v/t16/f1/m78/3841D1F020F7D462655E9ED9498F2CA0_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5zdG9yeSJ9&_nc_ht=video-lcy1-1.cdninstagram.com&_nc_cat=111&vs=742334057260961_1196864604&_nc_vs=HBksFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyLzM4NDFEMUYwMjBGN0Q0NjI2NTVFOUVEOTQ5OEYyQ0EwX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBABUAGCRHSEk0cGhOd2lEblZBZFFCQU9nUHNsd2ZJeVYwYnBrd0FBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACaa2qfI%2FYbjPxUCKAJDMywXQC4AAAAAAAAYEmRhc2hfYmFzZWxpbmVfMV92MREAdegHAA%3D%3D&ccb=9-4&oh=00_AfDbiXWbRHGl54zrR-hGEV8UgYY4vZDdz0h7Zg4X1qfcFQ&oe=63EDDC82&_nc_sid=ea0b6e&_nc_rid=1c58f59725";1307;;1301;;0;40;1152;102
"VIDEO";"https://instagram.com/stories/tv_publica/3038206087678471421";"@lopigmz @jajaluciana @laschicasdela3 @cocinerosarg @elcoppa @karinagao  @sivoridiego";2023-02-14 15:19;"https://video-lcy1-1.cdninstagram.com/o1/v/t16/f1/m78/924744E81308FFD470488D1432BE60A0_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5zdG9yeSJ9&_nc_ht=video-lcy1-1.cdninstagram.com&_nc_cat=110&vs=5685009228291844_1756730782&_nc_vs=HBksFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyLzkyNDc0NEU4MTMwOEZGRDQ3MDQ4OEQxNDMyQkU2MEEwX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBABUAGCRHRzgzdlJOSTdlamNmcGNHQVB4TDUwbUUxbFlUYnBrd0FBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACa2u7eUvKD0PxUCKAJDMywXQE4DEm6XjVAYEmRhc2hfYmFzZWxpbmVfMV92MREAdegHAA%3D%3D&ccb=9-4&oh=00_AfDrcHqMwbEyjAxox9tzS3cHRQZv6xsC1TfQV_peY71KSw&oe=63EE1866&_nc_sid=ea0b6e&_nc_rid=e65493e7e0";1449;;1432;;3;49;1179;196
"VIDEO";"https://instagram.com/stories/tv_publica/3037797757604762244";"@sergiogalleguillooficial @chayalr_ ¡El Gallo es Chaya!";2023-02-14 01:48;"https://video-lcy1-1.cdninstagram.com/o1/v/t16/f1/m78/DE4568CDA15A241CDFD52C65B9E9DF99_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5zdG9yeSJ9&_nc_ht=video-lcy1-1.cdninstagram.com&_nc_cat=109&vs=5791317467621149_1906696406&_nc_vs=HBksFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyL0RFNDU2OENEQTE1QTI0MUNERkQ1MkM2NUI5RTlERjk5X3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBABUAGCRHT1ROcFJOTTJMdC1rOXNCQU5DOFV5NVdtQ01VYnBrd0FBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACbGpZK888vtPxUCKAJDMywXQEzQ5WBBiTcYEmRhc2hfYmFzZWxpbmVfMV92MREAdegHAA%3D%3D&ccb=9-4&oh=00_AfDyfBFGtRYi-lUdsaQiaABKtip1vLd2E_dVQ1jTT-EhHg&oe=63EE1C3F&_nc_sid=ea0b6e&_nc_rid=5050e1b527";1371;;1339;;0;63;1274;134
"VIDEO";"https://instagram.com/stories/tv_publica/3037749507505798592";"@orquestadeliovaldez @chayalr_";2023-02-14 00:12;"https://video-lcy1-1.cdninstagram.com/o1/v/t16/f1/m78/BE4F21118821289FFBC7EC189010DE8C_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5zdG9yeSJ9&_nc_ht=video-lcy1-1.cdninstagram.com&_nc_cat=106&vs=738531290958617_1508359952&_nc_vs=HBksFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyL0JFNEYyMTExODgyMTI4OUZGQkM3RUMxODkwMTBERThDX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBABUAGCRHQW5DbVJNZmZ5em9nN2tCQU9QNjdWVXVLa0ktYnBrd0FBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACbMj6a%2Fwo7DPxUCKAJDMywXQEhGyLQ5WBAYEmRhc2hfYmFzZWxpbmVfMV92MREAdegHAA%3D%3D&ccb=9-4&oh=00_AfCv9V55XTPB59ncYleqh8npxasD1qgj8FAxGNrg4JCfxg&oe=63EDC353&_nc_sid=ea0b6e&_nc_rid=391eb13c40";1431;;1408;;1;42;1365;101
"VIDEO";"https://instagram.com/stories/tv_publica/3037723079892778316";"@orquestadeliovaldez @chayalr_";2023-02-13 23:20;"https://video-lcy1-1.cdninstagram.com/o1/v/t16/f1/m78/524D1A0266146B4AB9ED2877772A88AF_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5zdG9yeSJ9&_nc_ht=video-lcy1-1.cdninstagram.com&_nc_cat=108&vs=925923038535850_3215281043&_nc_vs=HBksFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyLzUyNEQxQTAyNjYxNDZCNEFCOUVEMjg3Nzc3MkE4OEFGX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBABUAGCRHTHFkcEJNWV9UUFZlSFVEQUVvLVFUMDdqR2hQYnBrd0FBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACb2l5ahwLyMQBUCKAJDMywXQDOTMzMzMzMYEmRhc2hfYmFzZWxpbmVfMV92MREAdegHAA%3D%3D&ccb=9-4&oh=00_AfAZBjB6d7-4TrqUjtaR1O2UCkQKus0zrE9NowWNTkas8Q&oe=63EDE647&_nc_sid=ea0b6e&_nc_rid=c277bca3ca";1504;;1460;;1;46;1404;92
"VIDEO";"https://instagram.com/stories/tv_publica/3037722198031976958";"";2023-02-13 23:18;"https://video-lcy1-1.cdninstagram.com/o1/v/t16/f1/m78/AE4D0B7DE40B363A1C11DCB3BF555295_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5zdG9yeSJ9&_nc_ht=video-lcy1-1.cdninstagram.com&_nc_cat=105&vs=547755087332975_953010741&_nc_vs=HBksFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyL0FFNEQwQjdERTQwQjM2M0ExQzExRENCM0JGNTU1Mjk1X3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBABUAGCRHSDcwdXhOaVg0eUROX01FQUxYRnhjNmlER2xMYnBrd0FBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACaiwPim4ZLbPxUCKAJDMywXQCtcKPXCj1wYEmRhc2hfYmFzZWxpbmVfMV92MREAdegHAA%3D%3D&ccb=9-4&oh=00_AfA8J1Jl5Bycr4dgg_W3xbq2HvmrnukcCiJe9vra6QfzYQ&oe=63EDAB01&_nc_sid=ea0b6e&_nc_rid=d302313080";1718;;1675;;0;34;1462;135
"VIDEO";"https://instagram.com/stories/tv_publica/3037622334765728855";"";2023-02-13 20:00;"https://video-lcy1-1.cdninstagram.com/o1/v/t16/f1/m78/3C4286CF30955DAD9AA613566BE9F090_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5zdG9yeSJ9&_nc_ht=video-lcy1-1.cdninstagram.com&_nc_cat=102&vs=985260402858816_2686183345&_nc_vs=HBksFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyLzNDNDI4NkNGMzA5NTVEQUQ5QUE2MTM1NjZCRTlGMDkwX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBABUAGCRHQ1ZFdnhOVTdvUnBhQkVEQUJVY19COUVsOHB2YnBrd0FBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACbi38exwbjlQBUCKAJDMywXQC4AAAAAAAAYEmRhc2hfYmFzZWxpbmVfMV92MREAdegHAA%3D%3D&ccb=9-4&oh=00_AfAMFhmIZ2x7-lG0UedigeOGM_935nnIiSATXul_nGiMWQ&oe=63ECD597&_nc_sid=ea0b6e&_nc_rid=0263decd70";1832;;1811;;1;41;1518;196
"VIDEO";"https://instagram.com/stories/tv_publica/3037386616164475200";"";2023-02-13 12:11;"https://video-lcy1-1.cdninstagram.com/o1/v/t16/f1/m78/C546302AB2628ECF7F52455DAF5ACDA3_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5zdG9yeSJ9&_nc_ht=video-lcy1-1.cdninstagram.com&_nc_cat=106&vs=735704534760660_2886872567&_nc_vs=HBksFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyL0M1NDYzMDJBQjI2MjhFQ0Y3RjUyNDU1REFGNUFDREEzX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBABUAGCRHQXhscFJONWFpOHJIUmNDQUk1VEhwTThGdzRsYnBrd0FBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACbq3f6W1dHrPxUCKAJDMywXQC4AAAAAAAAYEmRhc2hfYmFzZWxpbmVfMV92MREAdegHAA%3D%3D&ccb=9-4&oh=00_AfD2hBXvWUa4sIPqRsGLvnlh-CYdaAVGbItJdMsn_t3gHQ&oe=63ECEA91&_nc_sid=ea0b6e&_nc_rid=1cc7f1105f";1865;;1850;;0;32;1437;216
"VIDEO";"https://instagram.com/stories/tv_publica/3037019482418792043";"@chayalr_ @kariprinceoficial";2023-02-13 00:02;"https://video-lcy1-1.cdninstagram.com/o1/v/t16/f1/m78/7647056A21A7F1CEF01B35A08E2106A3_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5zdG9yeSJ9&_nc_ht=video-lcy1-1.cdninstagram.com&_nc_cat=100&vs=731323075298607_2783353194&_nc_vs=HBksFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyLzc2NDcwNTZBMjFBN0YxQ0VGMDFCMzVBMDhFMjEwNkEzX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBABUAGCRHSGF6cFJPSjI0ZTNmOXNCQU5FeVQ2QU9sMVVoYnBrd0FBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACbQ1ZWwpcPlPxUCKAJDMywXQCio9cKPXCkYEmRhc2hfYmFzZWxpbmVfMV92MREAdegHAA%3D%3D&ccb=9-4&oh=00_AfABlm-YF80oDh26B88mUYJfK6MCkjdCJslVMW5IJt_3yA&oe=63ECEC0E&_nc_sid=ea0b6e&_nc_rid=5048959d46";1609;;1609;;1;94;1399;124
"VIDEO";"https://instagram.com/stories/tv_publica/3037008628776272655";"@kariprinceoficial @chayalr_";2023-02-12 23:40;"https://video-lcy1-1.cdninstagram.com/o1/v/t16/f1/m78/844473091FD7C22BB816039AE4A07D89_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5zdG9yeSJ9&_nc_ht=video-lcy1-1.cdninstagram.com&_nc_cat=106&vs=6012611102115950_3810729816&_nc_vs=HBksFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyLzg0NDQ3MzA5MUZEN0MyMkJCODE2MDM5QUU0QTA3RDg5X3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBABUAGCRHSFRIdVJOQXRRRklOWUVDQUd1MlJkN1A3LWRVYnBrd0FBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACaIvqC3soXrPxUCKAJDMywXQD1CDEm6XjUYEmRhc2hfYmFzZWxpbmVfMV92MREAdegHAA%3D%3D&ccb=9-4&oh=00_AfBGJU96QRYfgg_WJEv4jprF8cHndCO7GBJWSX0dILbxHQ&oe=63EC9F88&_nc_sid=ea0b6e&_nc_rid=0a8f027bd7";1696;;1696;;1;43;1483;110
"VIDEO";"https://instagram.com/stories/tv_publica/3036949472648344602";"";2023-02-12 21:43;"https://video-lcy1-1.cdninstagram.com/o1/v/t16/f1/m78/954AB7550D6583D3BAFA312A74A7B1AB_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5zdG9yeSJ9&_nc_ht=video-lcy1-1.cdninstagram.com&_nc_cat=108&vs=3320655814838983_1369477086&_nc_vs=HBksFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyLzk1NEFCNzU1MEQ2NTgzRDNCQUZBMzEyQTc0QTdCMUFCX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBABUAGCRHRFI5dUJOcXZudVZfWlFDQUFvQ0I5RWxMeXM1YnBrd0FBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACaekoPzs%2BizPxUCKAJDMywXQCtcKPXCj1wYEmRhc2hfYmFzZWxpbmVfMV92MREAdegHAA%3D%3D&ccb=9-4&oh=00_AfA6K9xehWCSK6EFG3VKTriOuZpUopeIzGHE-dOFjrelrg&oe=63EB834D&_nc_sid=ea0b6e&_nc_rid=24aca0cf0d";1372;;1368;;0;61;1314;96
"VIDEO";"https://instagram.com/stories/tv_publica/3036948827220332754";"";2023-02-12 21:42;"https://video-lcy1-1.cdninstagram.com/o1/v/t16/f1/m78/874C8CC7D54C86054BE280B5152DFEB2_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5zdG9yeSJ9&_nc_ht=video-lcy1-1.cdninstagram.com&_nc_cat=100&vs=742892650774200_3309268193&_nc_vs=HBksFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyLzg3NEM4Q0M3RDU0Qzg2MDU0QkUyODBCNTE1MkRGRUIyX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBABUAGCRHTGttdGhNdXdmR3RIQ1lEQU9jYmRhcDRnMXBBYnBrd0FBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACbCu5%2FsqZyBQBUCKAJDMywXQCtcKPXCj1wYEmRhc2hfYmFzZWxpbmVfMV92MREAdegHAA%3D%3D&ccb=9-4&oh=00_AfAklm7oh0AUEhM_Ue9DoxPflV0XbMzMcD3QNBKHXRI9EQ&oe=63EB832F&_nc_sid=ea0b6e&_nc_rid=69c492d7fa";1434;;1422;;0;77;1405;63
"VIDEO";"https://instagram.com/stories/tv_publica/3036947080527546958";"@lalioficial";2023-02-12 21:38;"https://video-lcy1-1.cdninstagram.com/o1/v/t16/f1/m78/0A498BF3D8EBDB0C3527AA50CA851997_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5zdG9yeSJ9&_nc_ht=video-lcy1-1.cdninstagram.com&_nc_cat=107&vs=1021378145485994_4060979942&_nc_vs=HBksFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyLzBBNDk4QkYzRDhFQkRCMEMzNTI3QUE1MENBODUxOTk3X3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBABUAGCRHTnlzdXhPZ2R0WWQ2dUVCQU9HdXFzOWdHemgwYnBrd0FBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACbWn9jqqL3IPxUCKAJDMywXQCxmZmZmZmYYEmRhc2hfYmFzZWxpbmVfMV92MREAdegHAA%3D%3D&ccb=9-4&oh=00_AfDiU-jeCfrO0QaiY1YSRLwOkby7XWUi3GqVmT9yosv-OA&oe=63EB2842&_nc_sid=ea0b6e&_nc_rid=7f0fe09c17";1507;;1493;;0;51;1414;66
"VIDEO";"https://instagram.com/stories/tv_publica/3036946825195065668";"@valdez_mariel_ @chayalr_";2023-02-12 21:38;"https://video-lcy1-1.cdninstagram.com/o1/v/t16/f1/m78/4D4DDE5A38B4F86242AE8EB1884235B0_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5zdG9yeSJ9&_nc_ht=video-lcy1-1.cdninstagram.com&_nc_cat=106&vs=1646192382477812_1121308756&_nc_vs=HBksFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyLzRENERERTVBMzhCNEY4NjI0MkFFOEVCMTg4NDIzNUIwX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBABUAGCRHQkw2bGhPRk1EaTBJS2tVQU9TUUFxdXU4Y0JDYnBrd0FBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACbKlPyPlceAQBUCKAJDMywXQCOk3S8an74YEmRhc2hfYmFzZWxpbmVfMV92MREAdegHAA%3D%3D&ccb=9-4&oh=00_AfA6FJBsorGUkJI4cL0lohgIZI0bu-hFKQKKwfuVqZCg6g&oe=63EB4893&_nc_sid=ea0b6e&_nc_rid=17fd1ee93b";1738;;1700;;0;15;1435;159
"VIDEO";"https://instagram.com/stories/tv_publica/3036364037786100991";"@chayalr_ @petecocarabajal @gloria_cantora";2023-02-12 02:20;"https://video-lcy1-1.cdninstagram.com/o1/v/t16/f1/m78/DD4157ED4A606B2B95A43ECA5217E5A9_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5zdG9yeSJ9&_nc_ht=video-lcy1-1.cdninstagram.com&_nc_cat=105&vs=3473359632989672_3981703821&_nc_vs=HBksFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyL0RENDE1N0VENEE2MDZCMkI5NUE0M0VDQTUyMTdFNUE5X3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBABUAGCRHSWp6cGhPVWhlOXJLRWtEQU9TRzNHcDN4Tk1pYnBrd0FBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACaI4OaZuNTxPxUCKAJDMywXQErdkWhysCEYEmRhc2hfYmFzZWxpbmVfMV92MREAdegHAA%3D%3D&ccb=9-4&oh=00_AfDUQMUKMAklXxgGy2dxOdW1QvavYa0toaTGnCIfCz0efw&oe=63EB4164&_nc_sid=ea0b6e&_nc_rid=bed93b349c";1594;;1531;;1;23;1404;191
"VIDEO";"https://instagram.com/stories/tv_publica/3036308098521459977";"@labrujasalguero @chayalr_";2023-02-12 00:28;"https://video-lcy1-1.cdninstagram.com/o1/v/t16/f1/m78/8A4C9FEC57358C8FFC6A6368CF923081_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5zdG9yeSJ9&_nc_ht=video-lcy1-1.cdninstagram.com&_nc_cat=111&vs=560750232646364_1910426246&_nc_vs=HBksFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyLzhBNEM5RkVDNTczNThDOEZGQzZBNjM2OENGOTIzMDgxX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBABUAGCRHTTd3dHhQVkY1OTlrWlVMQUpyM3lYZXJCTEVUYnBrd0FBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACaApKWai4mQQRUCKAJDMywXQEvUWhysCDEYEmRhc2hfYmFzZWxpbmVfMV92MREAdegHAA%3D%3D&ccb=9-4&oh=00_AfB4OyVqU7FciNgdWazDaHqyYTr-4FpekvHa__qxONkNeg&oe=63EBA5A1&_nc_sid=ea0b6e&_nc_rid=a840b0a4ee";1624;;1565;;2;28;1549;88
"VIDEO";"https://instagram.com/stories/tv_publica/3036296727972814112";"@chayalr_";2023-02-12 00:06;"https://video-lcy1-1.cdninstagram.com/o1/v/t16/f1/m78/1143299E79E3AF8A014D18DE087267BC_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5zdG9yeSJ9&_nc_ht=video-lcy1-1.cdninstagram.com&_nc_cat=110&vs=712871207000914_2485860173&_nc_vs=HBksFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyLzExNDMyOTlFNzlFM0FGOEEwMTREMThERTA4NzI2N0JDX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBABUAGCRHSmQ4dHhPTy1uOHhINnNDQUZ6UjhhWVhCcW81YnBrd0FBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACaM2sjYz%2FbpPxUCKAJDMywXQDwG6XjU%2FfQYEmRhc2hfYmFzZWxpbmVfMV92MREAdegHAA%3D%3D&ccb=9-4&oh=00_AfDEsX0QzbA4XPneUcbdxDbDMOuBQjohBWZhoyghUUaHSg&oe=63EB6FDF&_nc_sid=ea0b6e&_nc_rid=ee61dfa7c7";1648;;1580;;1;32;1548;53
"VIDEO";"https://instagram.com/stories/tv_publica/3036277018066088492";"@gloria_cantora @chayalr_";2023-02-11 23:27;"https://video-lcy1-1.cdninstagram.com/o1/v/t16/f1/m78/7F499E25A566E40E6309DED00894FBA0_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5zdG9yeSJ9&_nc_ht=video-lcy1-1.cdninstagram.com&_nc_cat=103&vs=1218068989142152_551090829&_nc_vs=HBksFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyLzdGNDk5RTI1QTU2NkU0MEU2MzA5REVEMDA4OTRGQkEwX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBABUAGCRHSTB4bkJNX3NMY05mdmdCQVBRME5oUmh3V01XYnBrd0FBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACb%2B8o6jw97JQBUCKAJDMywXQCzi0OVgQYkYEmRhc2hfYmFzZWxpbmVfMV92MREAdegHAA%3D%3D&ccb=9-4&oh=00_AfADhuRWjGwXQWYyYvIsD0fJoeAnQmx-t5t4EzH23N9Abw&oe=63EB8971&_nc_sid=ea0b6e&_nc_rid=c71ab1e834";1657;;1569;;0;45;1565;65
"VIDEO";"https://instagram.com/stories/tv_publica/3036261311731385680";"¡A chayar!";2023-02-11 22:56;"https://video-lcy1-1.cdninstagram.com/o1/v/t16/f1/m78/444A594DFFA4C702FB6FB245F60261AD_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5zdG9yeSJ9&_nc_ht=video-lcy1-1.cdninstagram.com&_nc_cat=111&vs=590195812955500_117136913&_nc_vs=HBksFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyLzQ0NEE1OTRERkZBNEM3MDJGQjZGQjI0NUY2MDI2MUFEX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBABUAGCRHUE95dVJPNUM4eWdrTW9CQUZ2aDRNR0JmVGRpYnBrd0FBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACaqyJO%2B0ZLtPxUCKAJDMywXQCc4UeuFHrgYEmRhc2hfYmFzZWxpbmVfMV92MREAdegHAA%3D%3D&ccb=9-4&oh=00_AfCZ5aeMQiVDUPAFKXQ9vobo6Pso7rtPXF2zaF9C8cxNyA&oe=63EA4DF9&_nc_sid=ea0b6e&_nc_rid=1f807470de";1708;;1659;;2;54;1523;70
"VIDEO";"https://instagram.com/stories/tv_publica/3036236457023934089";"";2023-02-11 22:06;"https://video-lcy1-1.cdninstagram.com/o1/v/t16/f1/m78/9147B090581E4C29C8311C2BF2C22AB5_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5zdG9yeSJ9&_nc_ht=video-lcy1-1.cdninstagram.com&_nc_cat=108&vs=566660508722749_3509742501&_nc_vs=HBksFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyLzkxNDdCMDkwNTgxRTRDMjlDODMxMUMyQkYyQzIyQUI1X3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBABUAGCRHRklvcEJPWk1JQUNFZllCQUN0MTdmWEhJYTlNYnBrd0FBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACauuKWF2dXLPxUCKAJDMywXQCtnbItDlYEYEmRhc2hfYmFzZWxpbmVfMV92MREAdegHAA%3D%3D&ccb=9-4&oh=00_AfD69rR-3gvB0o7Lt67zAFCTDpP-zRCki69HsixM-_74UA&oe=63EA2F89&_nc_sid=ea0b6e&_nc_rid=fb0443fb56";1715;;1673;;0;79;1610;83
